material-id,composition,target
52150,F2Li1Rb1,0.005981345000000001
25849,C1Li1Mn1O4,0.024202895178451003
52167,F2Li3Ni2O8P2,0.03139652628395
35783,Cl1Re3S4,-0.07067599187500201
73416,Mn1Na2O22Si4Ti3,0.5252254141417879
80761,O6Ta2Zn1,0.0029506193518420002
31641,Ca3O7Ti2,0.002666407022754
41440,Cr1Cu1P2S6,-0.001435477506794
31026,Ca2Hg1,-0.009651870416665001
76359,Na1Si6,0.043561257142857
47992,Cu3Mn4O12Yb1,-0.007682419029443999
30838,Ca2Co5Fe3O20Sr6,0.022095624775808
69667,Li1O11P3V2,0.046213342646333005
31827,Ca5Co2O12Sc2,0.037672425952388004
70008,Li1Rh1Tl2,0.0008826516666660002
862,Ag1Cl6K2Mo1,0.04558132522838
10029,As4Mo3O22Rb2,0.33482920572581204
12879,B1In1O3,-0.06238262033316001
11323,Au2Cd1Pm1,-0.106887272083334
45571,Cu1Fe1Ti2,0.066735797177117
30694,Ca1S2Ti1,0.26645294000000497
26401,C2Cd1H8N4O10Re2,0.016083968705101002
13889,B2Li1O5Sb1,0.097131128746379
25456,C1Fe2Si2Th2,-0.04561414857191701
9076,As2Co2Sr1,-0.06305104716666
72525,Mg1O9S1,0.58142155215908
79128,O12S3Sc2,-0.29986736382614804
72260,Mg1Nd1,-0.029963936999999007
5061,Al1Ni2V1,0.043670880185000004
7231,Al6La1Nd1,0.005606460000001001
30099,Ca1Mg1,0.006524001874999
81885,Pa1Pt2Zn1,-0.07759471888889101
1769,Ag1Pr1Si2,-0.015631483125025002
77228,Nb2O14Sb3Ti2,0.087134609432423
42870,Cr2Mo6O24Rb2Ti1,0.0077526216371750015
83035,Pu1Sb3,0.533127415625
32597,Cd1In2S4,-0.023532286607143
41250,Co7Li4O14,0.04431296429998901
42332,Cr1O3Tc1,0.607802061500004
83462,Rh2Y1Yb1,-0.023846257409049
54539,Fe1La1Sb2,0.113848623749997
32286,Cd1Cu3O12Ti4,0.075626868125893
4951,Al1N1Tb3,-0.06797230350000301
74561,Mo1O3Si1,0.8629504205000259
38056,Co19P12Y5,-0.000142445833383
68193,La1Mg5,0.09652858848484801
40265,Co2Si3Y3,0.012943649951929
10184,As7Cu9La2Mn3,0.07600071749999901
81643,P1Ti1,-0.131917489499997
65404,In1O3Si1,0.5623656757777801
28060,C4H12I1N1O3,0.381405561096332
56512,Fe3S8Sn2Zn1,0.158395066071427
34930,Ce4Pu1,0.3522161306250011
8233,As1F6K1,-0.219137633316864
43507,Cr5Li10O16V3,0.09623463628975099
83477,Rh3Sc1,-0.08973856749999601
66892,K1Na1O24P6Pb8,-0.009494465186624002
3441,Al1Ba3P3,-0.038994375266958
23647,Br3Cl1Hg6S4,0.0013021966071430002
16585,Ba1F7Mo1Zn1,-0.001955172000756
80151,O3Te1Tl2,-0.047272285209008
63353,Hg1Rb2Sn1Te4,-0.016008749791698997
1596,Ag1N2Na1O4,0.09382105725000901
60861,H10Na2O8Te1,0.012233383095209
61360,H1O8Rb3S2,-0.0012805811350260002
13899,B2Li3Ni1O6,0.03907105053176
7049,Al5Br2La4,-0.018730209999908
57589,Ga1Nb2Ni3,0.020901346900313
75914,N7O15Tm1,0.5393934252053131
84465,Si1Ti3,0.016629746215275
74838,Mo2O12P3Tl1,-0.026141677842216
19712,Ba6Cl2O12Pt1Ru2,-0.023114308861365
70084,Li1Sm3,0.161324080625
33740,Ce1Cu4Nb2O20Pr3Sr4,0.037189784120966005
769,Ag1Ce1Cl6Rb2,0.026386883250005003
44063,Cs1In1Te2,-0.15643415039354702
28409,C5Er4Ni2,-0.019957318954539
6826,Al4C6Hf3,0.041245395895912994
72619,Mg1Pt1Sr1,-0.072651235749837
37846,Cl9Cs3In2,-0.08881712499999801
80117,O3Sn1Ti1,-0.0016980652571980002
24032,Br5K2Pr1,-0.037097119606878
49041,Dy1O3Sb1,1.038319780400044
59201,Ge13Rh4Yb3,0.0005416442500009999
35474,Cl1H3N1,0.06581581459133201
38480,Co1Ga1La3S7,0.042096701250214
21978,Bi2Cu2O8Sr2Y1,0.08892991916625399
37028,Cl6Cs1Nb1,-0.06808762229167299
62998,Hf3Mo12O48Pb1Tl10,-0.0032902646482440004
82673,Pr2Pt3Si5,-0.12304065075004701
70157,Li2Mn1Ni2O6,0.043510821931818
55437,Fe1Ta2,0.409371404294871
53496,F6Mo1Na1Tl2,-0.081391245000152
9521,As2O9S2,-0.005539694459005
67890,K4N2O5,0.0046434645454670005
83589,Ru1Ta2Tc1,0.000511839999999
20290,Be1O3Th1,0.4028767480000041
5026,Al1Nd2Ni2,-0.013353193666679
55067,Fe1Ni1Se4,0.031076555833332995
84778,Tb3Te1,0.21977528333333304
39407,Co1O6Sr2U1,0.026924113498510004
3325,Al1B5C6H21N5O10Zn1,0.040526326435871
33587,Ce1Cl6Cs2K1,0.0048420868333210005
18799,Ba3Ca1I8,0.04598553729166599
48685,Cu9Mg2Yb1,-0.0026125241666670003
27075,C2Mg1O8P1,0.8147383101566291
37038,Cl6Cs2Cu1Er1,0.034231044291631
38737,Co1Ho1Ni1,0.016395158889614
1296,Ag1H1O2,-0.014299888489579
10397,Au1Br6Rb2Y1,0.08712418549996101
58108,Ga2S5Zn2,0.13630792499999905
48291,Cu4La1P2,-0.019049517949101005
61427,H24Mg1N4O22P6,0.019649905000835
55380,Fe1Sb3Zr5,-0.005443246215800001
46034,Cu1Ir1Tm2,0.002831938333333
83886,S3Sn1Tl2,0.010826795624998
25890,C1Li2O7P1Ti1,0.131214763223672
43538,Cr5Li9O16Si2,0.06279240281050001
50480,Er6Mn1Sb2,-0.011004190146132
515,Ag1Ba2I1O6,-0.155581394495718
57035,Fe7O24P6,-0.002823058178899
33679,Ce1Cs5N12Ni2O24,0.19554679999472196
23556,Br2O2Pb3,-0.018811222989204
3080,Al13Cl1H18O38Si5,0.021220289155119
24659,C12H2K3Mn3O13,0.6048610978372051
4830,Al1Lu3N1,-0.046409418499995005
27638,C3N6Sm2,-0.3615376281818311
22050,Bi2Ho6Mn1,-0.011795637175941
57887,Ga20Ni11U4,0.0053806787857120005
14655,B4Fe1Tm1,-0.118874013125023
53829,F7O1V2,0.07860102974997503
5710,Al2Cu1F2O7Si2,0.019416566607259003
25841,C1La5Sn3,0.029539817944442007
52703,F4Nb1,0.06886419696667101
51526,F15Tb2,0.113300526428828
49112,Dy1Pt1,-0.08405259531250801
14019,B2Np1,-0.054454754791666005
31796,Ca4O19Si6W3,0.4030411331478089
57162,Ga16Ir7Ti6,0.023407843445781003
69597,Li1Ni1O15P5,0.07201774157212701
27895,C4Cr2Li1O12,0.09946658026322801
61171,H1La1O1,-0.047382877638751
66119,Ir1Li1Nd2,0.026827064874999
35266,Cl1Cs1O3,0.034184742124994005
65227,In1Mg3Na3O24S6,-0.002154756183605
52313,F3Fe1Na2O4S1,0.007805590104739002
69034,La4S1Se7,0.005915789166607
21706,Bi1Pt1Te1,-0.020916501666667
40401,Co3F8Li4O1,0.068465336562506
47372,Cu2Mg1Mn3O8,0.0063029771882619975
10748,Au1F6In1K2,0.19142562983266
34155,Ce1Na1O7P2,-0.0018026700935379998
60320,Ge3Li1Sb1Te5,0.020349702499998
76067,Na1O12P4Tb1,0.0024327315741640002
79219,O13P3Th2,0.162207795358669
27428,C3F5,0.2308536799609381
55507,Fe2Ga1O7Sr2,0.269370621782898
9818,As3Sr2Zn2,-0.001975546185006
47657,Cu2Si2Y1,-0.115498974977329
68613,La1Yb1Zn2,-0.011891532499987
42439,Cr1P2V1,0.0037040718750059993
70514,Li2O8Si3V1,0.102027383929597
69535,Li1Na3O9P2Sb1,0.08334856610460101
67305,K2Lu1O11Si4,0.014425706854158001
78087,Ni1O8P2Sn1,0.034982857500054004
63888,Ho1Ni2P2,-0.027292813633837003
65177,In1Li3O3,0.010480722976079
82708,Pr3Pt4,0.00624560214286
13038,B1Mg6O8Rb1,0.5312126673318011
46478,Cu1Nb2Se12Tl3,-0.008300286721706998
4051,Al1Cu1Dy1,-0.054018366111182006
78672,Ni4P2Tb1,-0.022860270971888003
47799,Cu3Ga1Se4Zn1,0.208667394444445
58727,Gd1Mn2O5,-0.09737203044757001
67114,K1O6P1V1,0.075554244931754
16865,Ba1Ho2O5Pd1,0.019831005002115
69448,Li1Mo1O8P2,-0.0035194234651490007
67093,K1O4Pt3,0.039415919374999005
16965,Ba1La1Mn3O9Sm1,0.023794281390138
12960,B1Li1O4Si1,8.920647764552671e-05
55740,Fe2Li4Ni3O16V3,0.101314153196235
19163,Ba3O12Sn4Sr1,0.01378172399999
5911,Al2Ir1Li1,-0.146040531632703
66698,K1Li1Mo4O16Tm2,0.014469250300885
22021,Bi2Fe2O9Pb1Ti1,0.026285184530788003
66802,K1Mn2O30Si12Zn3,0.018234726532526
64942,I6La2O19,0.061626265077158
5116,Al1O3Yb1,-0.041337010565067
48780,Dy1Ga1Rh2,-0.034598513029589995
10303,Au1Be1O3,0.838654016374996
35026,Cl10Co2Ir1N10,0.8877481685095641
56337,Fe3Mg1O7,0.26330676460226804
37397,Cl6K1Rb2Sm1,0.037870028713412
12735,B1Fe1Na3O7S1,0.06883063077960601
22949,Br1C2H5N6Pb1S1,0.21772381399054205
80137,O3Ta1Tl1,-0.108340623690528
15697,B8Rh18Ti1Zn10,0.025134317891355003
53684,F6Sn1Tl2,-0.13673427022211398
42985,Cr2Se4Zn1,-0.0105607666645
49048,Dy1O3Tm1,0.08818967612511801
66202,Ir1N6O12Tl3,1.8943877450622821
31065,Ca2K1Mg2O12V3,-0.010941291681368
81733,P2Se6Sm1Tl1,-0.039591115520545006
36378,Cl3Mn1O2Rb1,0.293725654622144
52723,F4O2Rb2W1,-0.024402596363409003
42105,Cr1Mg2O6W1,0.048113529670121
40072,Co2Mn1O4,0.04067467476189
22256,Bi2O9W2,-0.001039750525352
16908,Ba1In2S4,-0.046519214910074005
27628,C3N1Zr4,-0.010158115000267
44818,Cs2Ni3Se4,-0.094739954166718
10324,Au1Bi1Li2,0.021663912499997003
46517,Cu1Ni1Pd1,0.135291913214828
19637,Ba5I3P5,-0.014657675492863
67577,K2O7Sn3,-0.05534927833238002
53615,F6O9Si2Ti1Y4,-0.018663490974778003
39292,Co1O1,-0.09008698187505301
23501,Br2H8Mn1O4,-0.026737923729664003
75814,N4O14Rb2U1,0.002497948677348
45813,Cu1H22N6Na4O22P6,0.17925546405841605
37150,Cl6Cs2Rb1Sm1,-0.003761098337273
18609,Ba2O6Os1Y1,-0.05089202356596
37852,Cl9Cs3Tl2,-0.0094373762013
63265,Hg1O1,-0.6061867749999991
20125,Be1F4Pb1,0.017006963888888
62401,H7Mn2N1O10P2,0.05549651343382602
51573,F19Li5O5V6,0.038222795652473
49144,Dy1Rh5,0.08814756666666601
16890,Ba1In1O3,0.07179289575031901
75160,Mo6O24Rb8Zr1,-0.008336471767777002
22551,Bi4Cl2O5,0.019071310465357
74436,Mo12O46P1,0.26304595282828497
25951,C1Mg3Zn1,0.233101763262418
62641,Hf1Mg30O32Si1,0.145101576871177
41519,Cr1F3K1,-0.024963569938174
5044,Al1Ni1Tm1,-0.015528463888953003
45312,Cu1Dy1Te2,0.015897240178566998
10392,Au1Br6Na1Rb2,0.11780961249999301
7375,Al8Co2Yb1,-0.037154159545456006
48124,Cu3Pd13S7,0.005655510760871001
66854,K1N1O2,-0.030965389308649
74186,Mn3O24P6Te2V1,0.08587043499855
75853,N4Zr3,-0.09040774283994801
58828,Gd1Pd1Si1,-0.0042037341666200006
31008,Ca2H2Mg5O24Si8,-0.004716723357811
4403,Al1Fe3O42S6,0.7989811469232401
2100,Ag2Er1O15Ta5,0.05611112500001901
22062,Bi2I2O1,0.5394063143333391
83693,Ru3U1,-0.31868525624999905
20479,Be2Re1,-0.339088289848512
45342,Cu1Er1Ni1,0.059244320000001
65286,In1Na1Y2,0.4978011987500001
75973,Na17O72P7Si11Zr12,0.018963142377747003
51560,F19Fe10O1,0.013952538999994
47895,Cu3Li16Mn15O36,0.068289575409874
75253,N19Na15Re7,-0.045633950583622
65710,In2Mg1O4,0.021950002142849003
51706,F1K1Nb2O6Sr1,-0.007167175087197002
27686,C3S6Ta6Ti1,0.003921664374978
55143,Fe1O24P6Sn3,0.057514827518286
58450,Ga5Ni1Sc1,-0.004470083356994001
23345,Br1Sm1,0.118053500000002
52744,F4Sb1Tl1,-0.011092121669445001
31974,Ca6N1O1Sn2,-0.060918963654963014
77830,Nd3Pr1,0.0155655625
73707,Mn1Pd2Sn1,-0.0005399131249909999
72976,Mg2Pr1Y1,0.0021663498808260004
66981,K1Ni4O12P3,-0.000232518221928
61591,H2N1Na1O3S1,0.780696774554626
71011,Li4Mn3O16Ti5,0.043061860882399
3022,Al12Mg16Pd1,0.029910744099881002
72495,Mg1O7Si2Sr2,-0.024744954699318
69445,Li1Mo1O5P1,0.007603054721629
59497,Ge1Mn2Pr1Si1,0.05543487650000002
82637,Pr1Se3Yb1,0.18402762802466002
65961,In4Ni2Sc5,0.106376073181817
55083,Fe1Ni35S32,0.005974353897059001
80153,O3Te1Zn1,0.00091729691666
67544,K2O5Si2,-0.012586688194139
22904,Br17Nb6Rb3S1,-0.005550532963261001
4842,Al1Mg14O16Sr1,0.15267847927105102
75265,N1Na3,0.263843548333333
82711,Pr3Rh4Sn13,-0.029569192897437
38584,Co1Ge1Zr1,-0.074345003719336
71321,Li5Ni3O10Sb2,0.08055647312524401
47315,Cu2Li1O16P5,0.016694436510549002
9185,As2Eu1Rh2,-0.07420492859790101
58916,Gd2Ge4Mn1O12,-0.014582047994983001
57731,Ga1Pd1U1,0.070656059166667
48098,Cu3O2S2Sr2,0.12977707972201102
4780,Al1Li1Si1,-0.08164404708332801
37712,Cl7Hg6P4Ti1,0.020421013829359
18786,Ba3C2Ge4,0.329198572017307
29187,Ca1Cd3O4,-0.004059350000106
11855,Au5Ca4Ge3,0.002954549999991
711,Ag1Ca1Ge1,-0.047052506111093004
33123,Cd2Cu10S13Sb4,0.033823897570532
51249,Eu3W1,0.909777713750001
69184,Li10O9Zn4,-0.005174380434727
1215,Ag1Ga1Ho2,0.017434606250002
10729,Au1F11U2,0.225696527856368
75881,N6Na4O13Ru1,0.19400973141097105
6747,Al43Ta4Tb6,-0.015580887735854
27986,C4F3H14N1O2V1,0.115052004576616
58227,Ga3Na3O12Te2,-0.035208645173276
62692,Hf1Na4O18S4,0.09786009944443598
10494,Au1Ce1Sb2,-0.08665703568504901
50823,Eu1O3Tm1,0.4441936648749321
3207,Al1As3Ni4,0.054479284397320006
3792,Al1Cl1O8Se2Ti3,0.525653423089626
69392,Li1Mn2O10P2,0.062132543750699
24788,C17O16Os5,0.225019347532894
80134,O3Sr1Zr1,-0.033046353628813
1737,Ag1Pb1S3Sb1,0.0159724025
28328,C4Na6Ni2O16Si1,0.068829832978581
20326,Be1Ru3,0.22305434031249904
10785,Au1F6Rb2Ru1,0.19152033550003905
31486,Ca3H2Sn1,-0.028350265833333006
47171,Cu2Ge2La1,-0.049603314000033004
64928,I6K2Rb1Sb1,0.124148368833334
64484,I1Ni2Pr2,-0.07186824319981099
32899,Cd1O6Ta2,-0.008138993871999001
70416,Li2O15Ti7,0.07428494586626
30660,Ca1Pm1Zn2,-0.076229565219389
81791,P3Ta5,0.026847497656252002
11777,Au3Sb4Tm3,-0.041284136750003
71120,Li4Ni3O16Sb3Sn2,0.06067844223057901
36448,Cl3O4Sn1,0.6392833533750101
2613,Ag3Rb1Te2,-0.077469232291643
82240,Pd1Si1U1,0.043398462058823986
54987,Fe1Na3S3,0.011982944999999
70478,Li2O6Os1,0.16814467294444202
22258,Bi2Pb1S4,0.0020031873074180004
24294,Br6K2Na1Ta1,0.157712446283334
13774,B2Ge1Mg2Rh5,-0.105601118145106
27916,C4Cs1I18Y10,-0.024367107925361
7609,As1Au1Cs2F6,0.201796940750113
43875,Cs1Fe1I10Pr6,-0.015253346634142004
14808,B4Mn2Mo1,0.012303072857142
2737,Ag5Cl5Hg4P8,-0.003329444132226
747,Ag1Cd1O4V1,0.003253256428511
19303,Ba4Br2Si3,-0.0032029383333249998
39864,Co2Ge4Sm3,0.021240469999987
61041,H16Mg7Ti1,0.088277629791666
83479,Rh3Se1,0.33921278541666505
84590,Sm2Zn17,-0.011701551710518
785,Ag1Ce1O8W2,0.104511989885995
30973,Ca2Ga1Zn1,0.0032002747426470002
43478,Cr4Si5Zr2,0.023368369545452003
75068,Mo3Zr1,0.33451922
68680,La2Mn3Na1O9,0.041005812567024
9675,As3Cs5Ge1,-0.06793598304067501
25795,C1K2O7P1Sb1,-0.033900139080068004
54619,Fe1Li2Mg2Mn1O16P4,0.009774507765625001
45411,Cu1F1,0.33441532125000106
18920,Ba3Eu1O9Ru2,-0.026121729446904003
36012,Cl2Hg3O2,0.0041351385714300005
71131,Li4Ni3O16Ti2V3,0.06609269860144801
16175,Ba1Cl2H2,0.9091527840520122
20979,Bi1Cr1O6W1,0.29084435638896505
81047,O8P2Sb1V1,0.066802682083518
82861,Pt1Tm2Zn1,0.01226533260417
77741,Nd2O5Si1,-0.047609242817006
45391,Cu1Eu1Pr1S3,-0.006789867513368001
28165,C4H8In1N1O10,0.028014704340265
73859,Mn23Nd6,0.20385734741379305
18236,Ba2Ga1Nd1Se5,-0.010086338191972
13171,B1O3Rb1,1.494164614750212
60036,Ge2Mg1O6Ti1,0.063279171250832
62116,H4O9P2Ti1,-0.000164101211371
13173,B1O3Sc1,-0.019072163695943
5728,Al2Cu3Yb1,0.019419332613862
39201,Co1Nb1P1,-0.10390808020835601
60192,Ge2Pd2Pr1,-0.09307941649998701
55705,Fe2Li3O10P2,0.10092150356618598
9580,As2Ti3Zr1,0.0025638597395840003
78846,Np1Si2,-0.040831755748279006
34728,Ce3Cr10N11,-0.03267813458333
82194,Pd1Ru1Tm2,-0.25510008125
34947,Ce5Ga3,0.003885849374999
16666,Ba1Fe4O8,0.23205608399036806
52594,F4H8Mg1N2,0.032609831125484004
74961,Mo3Na1Se4,0.051977852410714
44926,Cs2Se4Si1,-0.032225322163028
79841,O2Tb1,0.12670745500001301
58014,Ga2Mo1O10Te2,-0.0022834420570890003
15904,Ba1Bi1O3,-0.023266767862892
8171,As1Er1O1Zn1,-0.000696409525962
82208,Pd1Sb1Tm1,0.23151538833338
40355,Co3Cu1O16P4,0.062372775729310014
12723,B1Fe1Li3O7P1,0.08182970203501301
78,Ac1Hg2In1,-0.021873685
31262,Ca2O7P2,-0.023265598340393
76431,Na2O11Si3Sn1,0.225315442500004
10228,As8Ce8F1Fe8O7,0.11220976828501898
11598,Au2Pm1Sn1,-0.099075828333306
64541,I1Ru1,0.8730108350000001
83705,Ru4Sm3Sn13,-0.006767440187494001
16288,Ba1Cr10S16,-0.016872457499978
65319,In1Nd1Ni1,-0.01392994124972
20527,Be3F12N2Zn2,0.5935933623747349
68194,La1Mg6Si1,0.17282905756767505
61879,H3P1,0.04867144362428602
22034,Bi2Ge2Te5,0.011602606666667
16654,Ba1Fe4K1Se6,0.05037495138887901
51609,F1Fe1O3Te1,-0.036093185141674006
2259,Ag2Li1Mg1,1.18517213499999
82590,Pr1Rb1S2,-0.15235642031201202
26751,C2Fe1Li6Mn1O14P2,0.047411145760878
54445,Fe1In1Pr3S7,0.06641095755199801
38213,Co1Dy1Ga5,-0.001448041428568
69859,Li1O6V1W1,0.05697109888888599
19606,Ba5Eu8O21Zn4,0.022806212697308
84209,Sc1Sn3,0.0939280775
26982,C2Ho1,0.076547362604167
41568,Cr1F6Mg1Rb1,-0.017755835861418
22054,Bi2I1Nd1O4,-0.06636464882616801
74052,Mn2S4Zn1,0.046328092857143004
63483,Hg2Mg1,0.022563333333334
50099,Er1Te2Tl1,-0.057438711818213015
13537,B2Ca2O5,-0.016450923592095
63243,Hg1Na2O7S2,0.39351543937469297
82659,Pr1Tl3,-0.1134618425
63,Ac1Eu1Zn2,-0.026816505416677003
50617,Eu1Hg2In1,-0.031688187351106005
50667,Eu1Ir2,-0.3745084666666649
75194,Mo7O22Tl2,0.015668226975798002
52911,F5Mg1Ti1,0.06871281642855599
39619,Co1Te1,0.09146832999999903
17119,Ba1Mo1O4,-0.24274255249877105
59509,Ge1Mo1Ni1,0.21233446652777704
13412,B2C1Co2Tm1,0.021086486026322
26130,C1Nb2Ni2Ti2,0.010009443441583
51878,F1Na1O4P1Y1,0.003101961252548
28064,C4H12Mn1N10,0.34317590533564696
39379,Co1O5Si1Zn1,0.141114443220926
3171,Al18Ni5U4,0.027369047098764
83070,Pu3Tb1,0.27201951026041704
83427,Rh2Sm1Tm1,0.024768567500001
42994,Cr2Si6V1,0.017786514969143997
25556,C1H1O2Rb1,0.07890288529155401
76864,Na5O42W14,0.00313584417079
55379,Fe1Sb3Tb1,0.009950225750004
19332,Ba4Ce1O12Ru3,-0.001373394390422
17799,Ba2Ca3O12Sn4Tl2,0.32106351032636504
39557,Co1Se2,-0.07347022579860901
19143,Ba3Nb2O9Zn1,-0.007632889637540999
18404,Ba2Li1O6Te1,-0.018881606899203
29683,Ca1Fe2O8P2,0.009766833697346001
45013,Cs3I5Li2,0.0158786885
50564,Eu1Ge1Na2Se4,0.040154773750063
17706,Ba2Br1In1O3,-0.014273925069280003
55970,Fe2O7Sr2Tl1Y1,0.097701849809452
74048,Mn2S3,0.040791790999999
13338,B2Ba1F8,-0.145913914772711
41659,Cr1Fe3Ni2O24P6,0.025447663103703003
1434,Ag1In3Zr5,0.033750613888888004
14481,B4Bi2Na4O16S1,0.06822788237386
69177,Li10Ni1O10Si2,0.071614450001765
40327,Co3Cr2Mn3O16,0.061805556375112
78621,Ni3Si1Ta2,0.043148400889384
82169,Pd1Pt1Tm2,0.009118086249996
56034,Fe2Se2Tl1,0.03616695952892
80996,O7Ti2Yb2,0.160171655795442
21828,Bi2Br1O4Tm1,-0.040897843372468
5331,Al20Ba1Cu2O34Sr1,0.011976199706038
52373,F3K1O1Te1,-0.030925925739115002
4184,Al1Dy3N1,-0.06462488449999501
32242,Cd1Cu10Fe4Se20Sn5,0.039552824025001
37251,Cl6Dy1Li1Na2,0.11753384175008198
22957,Br1C3Cd1Cl2H9O1S1,0.099588690020123
34988,Ce6N8O33,0.048018886741964015
46646,Cu1O4U1,0.055696209004974004
29741,Ca1Ga2Ni1,-0.007381369999888002
43210,Cr3Li4O16V5,0.023193756354644
7435,Al8Mn4U1,0.020214001868132003
75867,N5O15Rb2Y1,-0.034894274441362005
81907,Pa1Tb1,0.19865738833333305
82888,Pt2Pu2Sn1,0.5950065152012181
31075,Ca2La1O6Sb1,0.019508798166312003
43904,Cs1Ga1O12P4,-0.013181051618364002
39642,Co1Zr3,-0.0183744475
62647,Hf1Mg30O32Y1,0.108033432618607
27399,C3Er1O8,0.060364916354140014
73747,Mn1Rh2Zr1,-0.001150301562499
40895,Co4Ga3Ge1,0.043124920937499006
27726,C4Cd1H4O6,0.17710830095833302
31332,Ca3Co1O12Se4,-0.021862258871976
72614,Mg1Pr5,0.044850221666667
39780,Co2Fe3Li5O24P6,0.063502913874509
75960,Na13O48P3Si9Zr8,0.006610792144816999
73852,Mn1Zr3,0.212586425625
1997,Ag2C2Cl1H8N5O3S2,0.187320645520163
38870,Co1La2Sb4,0.050819887678586
31863,Ca5Ga3,0.0002485688602940001
64241,Ho3Nd1,0.013739939375001
75744,N3O8V1,2.0694748084107637
43282,Cr3Ni1,0.148292319999999
47275,Cu2K1La1O4,0.04438230625009101
65029,I8Pt1Ta4Te16,0.119518275991381
51755,F1Li1Ni1O1,0.041010576249993005
22603,Bi4Li5O12,0.021982789484134995
17470,Ba1O8V4,0.309228266447448
1683,Ag1O3Te1,-0.022847773707886
28506,C64Na1,0.010549295153847
64221,Ho2Tl1Zn1,0.017663754881234003
16045,Ba1Ca1F10Lu2,0.008750919642833001
52102,F2H6Mo1N1O3,0.050493946062123006
31947,Ca6Cr1La2Mn7O24,0.022309990929897
30840,Ca2Co7Cu1O20Sr6,0.027891890433823
79965,O3Pd1Si1,0.7112185009999661
74487,Mo1Na1O5Zn1,0.146681120484284
36330,Cl3Ir1N4O1,1.168299428360004
53292,F6K2Li1Tl1,-0.01853509021112
17151,Ba1N1Nb1O2,0.057159652804402
20726,Bi18Cd1O28,0.581610519840425
298,Ag1Al1Cl6K2,0.06147857374999
11641,Au2Ti1,-0.07967938000000001
1014,Ag1Cu4Zr1,-0.024666172560915002
73250,Mg5Pd10Si16,-0.05896912983873901
8457,As1K1O1Se3,0.21930590151052806
43212,Cr3Li4O8Ti1,0.052342282904710005
69551,Li1Nb1O4V1,0.037082390958055
19064,Ba3La9Mg7Nb5O36,0.10037962516545403
25028,C1Cl3Si1,0.142586368729162
6013,Al2Nd4O9,-0.00726397399632
48678,Cu9Lu2O36Ti12,0.06990709084966
49352,Dy2O7Si2,0.005217351136373
46487,Cu1Nd1O1S1,0.01104398765601
74699,Mo1S2Te2W1,0.082471533333332
4442,Al1Ga3Sr2,0.025320422994521
62850,Hf1Sm1,0.24085424125000104
20101,Be1Eu1Nd2O5,0.012329974166650002
79063,O12P3V4,0.032023158457186
80202,O41Ti10Yb14,0.20392138825000106
28031,C4Fe2Na3O16P1,0.08448477853340601
14902,B4Re1,0.814140137333333
28744,C6H19I7N1P2,-0.000663832154603
57827,Ga1Sc3,0.02537510984375
60063,Ge2Mn1Zr1,-0.013043429868638
33355,Cd3Na1O12V4,0.09168761001899
25447,C1Fe2Pr2Si2,-0.097099422618921
44823,Cs2O10P1Te1,0.364104520407567
28069,C4H12N1Nb1O13,0.4339597222383009
65554,In1Rh2Ti1,-0.028028751458332998
78820,Np1Pd2Sb1,0.244045118490464
2799,Ag7Cs1S4,2.7777222250927974e-05
29600,Ca1F6Mn1,-0.087106341874642
38644,Co1H16K1O22V5,0.036127589666625
10058,As4O9Sm2,-0.030613453888985002
64447,I1N1Sr2,-0.114372567648443
29409,Ca1Cs2O7P2,-0.015827722803587
20782,Bi1C1K2O7P1,-0.018069187588225
18705,Ba2O9Sr1Ti3,0.0070768736665960015
32220,Cd1Cs1I3O1,0.30994021191205
33569,Ce17O32,-0.001848374936043
56329,Fe3Li9O28W7,0.049968543389835
20352,Be2C1,-0.23023106958333306
83095,Rb1Sb1Se2,-0.01913435642742
53663,F6Rb3Tl1,-0.035939980250043004
32097,Cd11Pu1,0.174606982899305
40908,Co4Ge13Tm3,-0.015275150000025
41863,Cr1La1Mg1O6Sb1,0.21291878346968496
64286,Ho3Yb1,0.10900844625
72853,Mg2N3Nb1,-0.19696165593449202
18440,Ba2Mg3Si4,-0.011229814652693995
11024,Au1Mg2Zn1,1.219454486699766
21967,Bi2Cu2Eu1O8Sr2,0.11283951433320802
25226,C1Cu1Na5O5,0.021553697326368
10172,As6Sn2Sr5,-0.000413410128168
32410,Cd1Ga1Sr2,0.024844424324153003
79870,O2Zn1,0.143226777083333
45402,Cu1Eu2Ir1,0.066080665357144
74469,Mo1N1O7P1,0.32010225158279604
37154,Cl6Cs2Rb1Y1,0.005422067124392
65625,In1Ti3,-0.058280533083334016
50220,Er2Ni1Si3,0.147455090833328
42408,Cr1O7V2,0.041070031187353
22177,Bi2O10Te2W1,4.5686611028135826e-05
25189,C1Cs2O3,-0.3951215852087221
80100,O3Si1Y1,0.729920998875024
17419,Ba1O6Te2,0.000449157083316
16973,Ba1La2O10Ti3,0.009799404137334
53246,F6Ir1Rb2,-0.15066959925939102
16919,Ba1Ir1P1,-0.148512454270828
2678,Ag4In1Mg3,0.000533631249988
24292,Br6K2Na1Sb1,0.028059278250000003
49069,Dy1O9Zr4,0.17359759237502806
19755,Ba6Ga4O15Y2,-0.021601316310812003
71015,Li4Mn3O8,0.027646806055557003
31857,Ca5Fe4Mn4O24Sr3,0.063367961476649
30512,Ca1O5Si1V1,-0.014848023623351001
